did1,did2,dataset_name1,dataset_name2,num_instances,num_attributes,dimensionality,num_numeric_attr,pct_numeric_attr,num_nominal_attr,pct_nominal_attr,avg_nominal_values,sd_nominal_values,min_nominal_values,max_nominal_values,avg_numeric_mean,sd_numeric_mean,min_numeric_mean,max_numeric_mean,missing_attr_cnt,missing_attr_pct,missing_instances_max_cnt,missing_instances_max_pct,missing_instances_min_cnt,missing_instances_min_pct,missing_instances_mean,missing_instances_mean_pct,datesets_subject_main_match,datesets_duplicates_match
223,1488,stock,parkinsons,0.794737,0.565217,0.910755,0.545455,0.0434782,1,1,1,0,1,1,0.468968,0.712421,1,0.639594,0,0,0,0,0,0,0,0,0,0
223,446,stock,prnn_crabs,0.789474,0.2,0.736842,0.4,0.25,1,1,1,0,1,1,0.451122,0.425956,0.315789,0.492958,0,0,0,0,0,0,0,0,0,0
223,457,stock,prnn_cushings,0.971579,0.6,0.928947,0.8,0.5,1,1,1,1,1,1,0.855769,0.74561,0.894737,0.859155,0,0,0,0,0,0,0,0,0,0
223,952,stock,prnn_fglass,0.774737,0,0.774737,0.1,0.1,1,1,1,0,1,1,0.730235,0.293626,1,0.0273973,0,0,0,0,0,0,0,0,0,0
223,23380,stock,cjs,0.660229,0.714286,0.159098,0.6875,0.0857143,1,1,1,1,1,1,0.105977,0.935271,1,0.949249,1,1,1,1,1,1,1,1,0,0
223,4541,stock,Diabetes130US,0.990665,0.8,0.953324,0.230769,0.74,1,1,1,1,1,1,0.999997,1,1,1,0,0,0,0,0,0,0,0,0,0
223,1498,stock,sa-heart,0.513684,0,0.513684,0.2,0.2,1,1,1,0,1,1,0.0655048,0.613532,0.789474,0.485507,0,0,0,0,0,0,0,0,0,0
223,1556,stock,acute-inflammations,0.873684,0.3,0.819549,0.9,0.857143,1,1,1,0,1,1,0.0625,1,0.512821,0.450704,0,0,0,0,0,0,0,0,0,0
223,4329,stock,thoracic_surgery,0.505263,0.411765,0.708978,0.7,0.823529,1,1,1,1,1,1,0.43109,0.434898,0.842105,0.112676,0,0,0,0,0,0,0,0,0,0
223,1570,stock,wilt,0.803678,0.4,0.882207,0.5,0.166667,1,1,1,0,1,1,0.796875,0.909364,0.208333,0.865019,0,0,0,0,0,0,0,0,0,0
223,1455,stock,acute-inflammations,0.873684,0.3,0.819549,0.9,0.857143,1,1,1,0,1,1,0.0625,1,0.512821,0.450704,0,0,0,0,0,0,0,0,0,0
223,1513,stock,heart-switzerland,0.870526,0.230769,0.900405,0.166667,0.0769231,1,1,1,0,1,1,0.733574,0.0420282,0.947368,0.225352,0,0,0,0,0,0,0,0,0,0
223,4531,stock,parkinsons-telemonitoring,0.838298,0.545455,0.644255,0.545455,0,0,0,0,0,0,0,0.723558,0.331559,1,0.236559,0,0,0,0,0,0,0,0,0,0
223,1565,stock,heart-h,0.690526,0.285714,0.778947,0.230769,0.0714286,1,1,1,0,1,1,0.014423,0.78684,1,0.692641,0,0,0,0,0,0,0,0,0,0
223,231,stock,hungarian,0.690526,0.285714,0.778947,0.3,0.5,1,1,1,1,1,1,0.490909,0.823532,1,0.717131,1,1,1,1,1,1,1,1,0,0
223,553,stock,kidney,0.92,0.3,0.885714,0.6,0.428571,1,1,1,1,1,1,0.00359285,0.585954,0.947368,0.303922,0,0,0,0,0,0,0,0,0,0
223,1512,stock,heart-long-beach,0.789474,0.285714,0.849624,0.230769,0.0714286,1,1,1,0,1,1,0.715237,0.0788217,0.947368,0.169014,0,0,0,0,0,0,0,0,0,0
223,472,stock,lupus,0.908421,0.6,0.771053,0.7,0.25,1,1,1,0,1,1,0.184314,0.756036,0.947368,0.5,0,0,0,0,0,0,0,0,0,0
223,481,stock,biomed,0.78,0.1,0.755556,0.3,0.222222,1,1,1,1,1,1,0.99567,0.999314,0.105263,0.998921,1,1,1,1,1,1,1,1,0,0
223,1506,stock,thoracic-surgery,0.505263,0.411765,0.708978,0.7,0.823529,1,1,1,1,1,1,0.43109,0.434898,0.842105,0.112676,0,0,0,0,0,0,0,0,0,0
223,40475,stock,thyroid-allhyper,0.660714,0.62963,0.0839286,0.4,0.777778,1,1,1,1,1,1,0.108571,0.672955,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
223,40476,stock,thyroid-allhypo,0.660714,0.62963,0.0839286,0.4,0.777778,1,1,1,1,1,1,0.108571,0.672955,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
223,40477,stock,thyroid-allrep,0.660714,0.62963,0.0839286,0.4,0.777778,1,1,1,1,1,1,0.108571,0.672955,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
223,40478,stock,thyroid-dis,0.660714,0.62963,0.0839286,0.4,0.777778,1,1,1,1,1,1,0.108571,0.672955,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
223,921,stock,analcatdata_seropositive,0.861053,0.6,0.652632,0.8,0.5,1,1,1,1,1,1,0.22243,0.484463,0.173913,0.154762,0,0,0,0,0,0,0,0,0,0
223,526,stock,analcatdata_seropositive,0.861053,0.6,0.652632,0.7,0.25,1,1,1,0,1,1,0.445333,0.599924,0.173913,0.398305,0,0,0,0,0,0,0,0,0,0
223,1484,stock,lsvt,0.867368,0.967846,0.995735,0.967742,0.00321541,1,1,1,0,1,1,1,1,1,0.999996,0,0,0,0,0,0,0,0,0,0
223,1473,stock,fertility,0.894737,0,0.894737,0.1,0.1,1,1,1,0,1,1,0.989316,0.968398,1,0.985915,0,0,0,0,0,0,0,0,0,0
223,1480,stock,ilpd,0.386316,0.0909091,0.442105,0.1,0.181818,1,1,1,0,1,1,0.307948,0.825294,0.947368,0.756014,0,0,0,0,0,0,0,0,0,0
223,524,stock,pbc,0.56,0.5,0.78,0.285714,0.3,1,1,1,1,1,1,0.975362,0.996666,0.947368,0.996169,1,1,1,1,1,1,1,1,0,0
223,338,stock,grub-damage,0.836842,0.1,0.818713,0.8,0.777778,1,1,1,1,1,1,0.915865,0.904604,0.894737,0.929577,0,0,0,0,0,0,0,0,0,0
223,1023,stock,soybean,0.281053,0.722222,0.800292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
223,516,stock,pbcseq,0.511568,0.473684,0.0719795,0.230769,0.315789,1,1,1,1,1,1,0.976638,0.996689,1,0.996054,1,1,1,1,1,1,1,1,0,0
223,40497,stock,thyroid-ann,0.748144,0.545455,0.445917,0.52381,0.0454546,1,1,1,0,1,1,0.998855,0.986456,1,0.985915,0,0,0,0,0,0,0,0,0,0
223,4546,stock,Plants,0.978861,0.375,0.966177,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
223,1491,stock,one-hundred-plants-margin,0.40625,0.846154,0.740891,0.84375,0.0153846,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
223,1492,stock,one-hundred-plants-shape,0.40625,0.846154,0.740891,0.84375,0.0153846,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
223,1493,stock,one-hundred-plants-texture,0.405879,0.846154,0.741053,0.84375,0.0153846,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
223,23516,stock,debutanizer,0.603175,0.2,0.68254,0.2,0,0,0,0,0,0,0,0.984976,0.969211,1,0.985915,0,0,0,0,0,0,0,0,0,0
223,1482,stock,leaf,0.642105,0.375,0.776316,0.333333,0.0625,1,1,1,0,1,1,0.975962,0.90711,1,0.915493,0,0,0,0,0,0,0,0,0,0
223,565,stock,water-treatment,0.445263,0.74359,0.85776,0.545455,0.435897,1,1,1,1,1,1,0.096545,0.56869,1,0.282828,1,1,1,1,1,1,1,1,0,0
223,486,stock,papir_1,0.968421,0.545455,0.985646,0.230769,0.409091,1,1,1,1,1,1,0.426775,0.23843,0.631579,0.211111,1,1,1,1,1,1,1,1,0,0
223,487,stock,papir_2,0.968421,0.756098,0.992298,0.756098,0,0,0,0,0,0,0,0.700985,0.573479,1,0.676056,0,0,0,0,0,0,0,0,0,0
223,342,stock,squash-unstored,0.945263,0.583333,0.977193,0.5,0.166667,1,1,1,1,1,1,0.862774,0.962331,0.736842,0.959101,1,1,1,1,1,1,1,1,0,0
223,340,stock,squash-stored,0.945263,0.6,0.978105,0.52381,0.16,1,1,1,1,1,1,0.899146,0.970735,0.578947,0.961807,1,1,1,1,1,1,1,1,0,0
223,4553,stock,TurkiyeStudentEvaluation,0.83677,0.69697,0.46134,0.69697,0,0,0,0,0,0,0,0.927885,0.948073,0.947368,0.901408,0,0,0,0,0,0,0,0,0,0
223,1058,stock,humans_numeric,0.921053,0.333333,0.947368,0.333333,0,0,0,0,0,0,0,0.919872,0.834701,0.947368,0.84507,0,0,0,0,0,0,0,0,0,0
223,955,stock,tae,0.841053,0.4,0.735088,0.7,0.5,1,1,1,0,1,1,0.599359,0.46706,0.578947,0.605634,0,0,0,0,0,0,0,0,0,0
223,1115,stock,teachingAssistant,0.841053,0.3,0.772932,0.8,0.714286,1,1,1,1,1,1,0.2,0.344839,0.321429,0.0657895,0,0,0,0,0,0,0,0,0,0
223,373,stock,UNIX_user_data,0.895604,0.7,0.968681,0.9,0.666667,1,1,1,0,1,1,0.952994,1,0.978531,0.919774,0,0,0,0,0,0,0,0,0,0
223,1563,stock,dbworld-subjects-stemmed,0.932632,0.956522,0.997071,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
223,1564,stock,dbworld-subjects,0.932632,0.958848,0.997228,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
223,1112,stock,KDDCup09_churn,0.981,0.95671,0.5611,0.947917,0.168831,1,1,1,1,1,1,0.999776,0.999978,1,0.999988,1,1,1,1,1,1,1,1,1,0
223,531,stock,boston,0.467368,0.285714,0.619549,0.166667,0.142857,1,1,1,1,1,1,0.460324,0.886103,0.947368,0.82598,0,0,0,0,0,0,0,0,0,0
223,4535,stock,Census-Income,0.996826,0.761905,0.986668,0.230769,0.690476,1,1,1,1,1,1,0.795307,0.965694,1,0.959195,0,0,0,0,0,0,0,0,0,0
223,298,stock,coil2000,0.903278,0.883721,0.168194,0.883721,0,0,0,0,0,0,0,0.958352,0.809103,1,0.661972,0,0,0,0,0,0,0,0,1,0
223,4545,stock,OnlineNewsPopularity,0.976037,0.836066,0.853824,0.833333,0.0163934,1,1,1,0,1,1,0.997649,0.999845,1,0.999906,0,0,0,0,0,0,0,0,0,0
223,841,stock,stock,0,0,0,0.1,0.1,1,1,1,0,1,1,0.014423,0.0450388,0,0,0,0,0,0,0,0,0,0,1,1
223,1200,stock,BNG(stock),0.983912,0,0.983912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
223,339,stock,pasture,0.962105,0.565217,0.983524,0.52381,0.0869566,1,1,1,1,1,1,0.803155,0.96841,1,0.96913,0,0,0,0,0,0,0,0,0,0
223,770,stock,strikes,0.342105,0.3,0.0601503,0.4,0.142857,1,1,1,0,1,1,0.892921,0.977984,0.789474,0.963923,0,0,0,0,0,0,0,0,1,0
223,549,stock,strikes,0.342105,0.3,0.0601503,0.3,0,0,0,0,0,0,0,0.875075,0.976707,1,0.963923,0,0,0,0,0,0,0,0,1,0
223,969,stock,iris,0.842105,0.5,0.68421,0.6,0.2,1,1,1,0,1,1,0.915865,0.885348,0.947368,0.915493,0,0,0,0,0,0,0,0,0,0
841,967,stock,cars,0.572632,0.1,0.525146,0.333333,0.259259,0.666667,0.7,0.981191,1,0,0.99359,0.92754,0.984766,0.157895,0.976166,1,1,1,1,1,1,1,1,0,0
841,991,stock,car,0.450231,0.3,0.615162,1,1,0.857143,0.9,0.391304,1,0,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
841,1092,stock,Crash,0.629474,0.285714,0.735338,0.222222,0.444444,0.833333,0.766667,0.967655,1,0,0.988506,0.950243,0.982668,0.842105,0.975768,1,1,1,1,1,1,1,1,0,0
841,1235,stock,Agrawal1,0.99905,0,0.99905,0.333333,0.333333,0.75,0.75,0.777778,1,0,0.9,0.999492,0.999816,0.157895,0.999716,0,0,0,0,0,0,0,0,0,0
841,1242,stock,vehicleNorm,0.990358,0.90099,0.902617,0.91,0.091,0,0.90099,0,0,0,0,1,0.964281,1,0.985915,0,0,0,0,0,0,0,0,0,0
841,1169,stock,airlines,0.998239,0.2,0.998591,0.666667,0.583333,0.8,0.84,0.983687,1,0,0.993174,0.963426,0.982918,0.856061,0.970758,0,0,0,0,0,0,0,0,0,0
841,5587,stock,COMET_MC,0.999875,0.4,0.999925,0.333333,0.1,1,1,1,0,1,1,0.999936,0.999988,1,0.999981,0,0,0,0,0,0,0,0,0,0
841,5648,stock,COMET_MC,0.999875,0.4,0.999925,0.333333,0.1,1,1,1,0,1,1,0.999936,0.999988,1,0.999981,0,0,0,0,0,0,0,0,0,0
841,5889,stock,COMET_MC,0.999875,0.4,0.999925,0.333333,0.1,1,1,1,0,1,1,0.999936,0.999988,1,0.999981,0,0,0,0,0,0,0,0,0,0
841,1076,stock,nasa_numeric,0.902105,0.583333,0.959211,0.555556,0.814815,0.95,0.88,0.56044,1,0,0.857143,0.940298,0.978911,0.604167,0.964159,0,0,0,0,0,0,0,0,0,0
841,1068,stock,pc1,0.143372,0.545455,0.469378,0.571429,0.0571428,0,0.545455,0,0,0,0,0.972684,0.99731,1,0.997537,0,0,0,0,0,0,0,0,0,0
841,1240,stock,AirlinesCodrnaAdult,0.999118,0.666667,0.997353,0.307692,0.518519,0.941176,0.823529,0.953552,1,0,0.993174,0.993823,0.999259,1,0.999151,1,1,1,1,1,1,1,1,0,0
841,1100,stock,PopularKids,0.496842,0.0909091,0.542584,0.333333,0.393939,0.8,0.78,0.473684,1,0,0.777778,0.898374,0.830321,0.894737,0.859155,0,0,0,0,0,0,0,0,0,0
841,40536,stock,SpeedDating,0.886608,0.918699,0.283012,0.847458,0.467028,0.984375,0.807813,0.713647,1,0,0.992278,0.783795,0.6435,1,0.633803,1,1,1,1,1,1,1,1,0,0
841,4540,stock,ParkinsonSpeechDatasetwithMultipleTypesofSoundRecordings,0.0856593,0.655172,0.622868,0.689655,0.1,1,1,1,0,1,1,0.0765349,0.736804,1,0.697872,0,0,0,0,0,0,0,0,0,0
841,959,stock,nursery,0.926698,0.1,0.934028,1,1,0.888889,0.9,0.37931,1,0,0.6,1,1,1,1,0,0,0,0,0,0,0,0,0,0
841,1488,stock,parkinsons,0.794737,0.565217,0.910755,0.590909,0.0590909,0,0.565217,0,0,0,0,0.461197,0.698858,1,0.639594,0,0,0,0,0,0,0,0,0,0
841,952,stock,prnn_fglass,0.774737,0,0.774737,0,0,0,0,0.666667,0,0.666667,0.666667,0.726287,0.260311,1,0.0273973,0,0,0,0,0,0,0,0,0,0
841,23380,stock,cjs,0.660229,0.714286,0.159098,0.71875,0.015625,0.666667,0.142857,0.917808,1,0.666667,0.964912,0.118872,0.932218,1,0.949249,1,1,1,1,1,1,1,1,0,0
841,4541,stock,Diabetes130US,0.990665,0.8,0.953324,0.307692,0.711111,0.972973,0.864865,0.969943,1,0.5,0.997468,0.999998,1,1,1,0,0,0,0,0,0,0,0,0,0
841,1498,stock,sa-heart,0.513684,0,0.513684,0.111111,0.111111,0.5,0.5,0,0,0,0,0.0518293,0.595305,0.789474,0.485507,0,0,0,0,0,0,0,0,0,0
841,1556,stock,acute-inflammations,0.873684,0.3,0.819549,0.888889,0.84127,0.833333,0.883333,0,0,0,0,0.0487805,1,0.512821,0.450704,0,0,0,0,0,0,0,0,0,0
841,4329,stock,thoracic_surgery,0.505263,0.411765,0.708978,0.666667,0.803922,0.928571,0.878571,0.222222,1,0,0.714286,0.422764,0.408246,0.842105,0.112676,0,0,0,0,0,0,0,0,0,0
841,1570,stock,wilt,0.803678,0.4,0.882207,0.444444,0.074074,0,0.4,0,0,0,0,0.799805,0.905089,0.208333,0.865019,0,0,0,0,0,0,0,0,0,0
841,1455,stock,acute-inflammations,0.873684,0.3,0.819549,0.888889,0.84127,0.833333,0.883333,0,0,0,0,0.0487805,1,0.512821,0.450704,0,0,0,0,0,0,0,0,0,0
841,1513,stock,heart-switzerland,0.870526,0.230769,0.900405,0.25,0.025,0,0.230769,0.6,0,0.6,0.6,0.729675,0.00314272,0.947368,0.225352,0,0,0,0,0,0,0,0,0,0
841,4531,stock,parkinsons-telemonitoring,0.838298,0.545455,0.644255,0.590909,0.1,1,1,1,0,1,1,0.719512,0.300033,1,0.236559,0,0,0,0,0,0,0,0,0,0
841,1565,stock,heart-h,0.690526,0.285714,0.778947,0.307692,0.0307692,0,0.285714,0.6,0,0.6,0.6,0,0.776787,1,0.692641,0,0,0,0,0,0,0,0,0,0
841,1512,stock,heart-long-beach,0.789474,0.285714,0.849624,0.307692,0.0307692,0,0.285714,0.6,0,0.6,0.6,0.711069,0.0353761,0.947368,0.169014,0,0,0,0,0,0,0,0,0,0
841,1506,stock,thoracic-surgery,0.505263,0.411765,0.708978,0.666667,0.803922,0.928571,0.878571,0.222222,1,0,0.714286,0.422764,0.408246,0.842105,0.112676,0,0,0,0,0,0,0,0,0,0
841,40475,stock,thyroid-allhyper,0.660714,0.62963,0.0839286,0.333333,0.753086,0.952381,0.871429,0.0666666,1,0,0.6,0.121429,0.657531,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
841,40476,stock,thyroid-allhypo,0.660714,0.62963,0.0839286,0.333333,0.753086,0.952381,0.871429,0.0666666,1,0,0.6,0.121429,0.657531,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
841,40477,stock,thyroid-allrep,0.660714,0.62963,0.0839286,0.333333,0.753086,0.952381,0.871429,0.0666666,1,0,0.6,0.121429,0.657531,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
841,40478,stock,thyroid-dis,0.660714,0.62963,0.0839286,0.333333,0.753086,0.952381,0.871429,0.0666666,1,0,0.6,0.121429,0.657531,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
841,921,stock,analcatdata_seropositive,0.861053,0.6,0.652632,0.777778,0.444444,0.5,0.8,0.2,1,0,0.333333,0.233645,0.460149,0.173913,0.154762,0,0,0,0,0,0,0,0,0,0
841,1484,stock,lsvt,0.867368,0.967846,0.995735,0.970968,0.0970968,0,0.967846,0,0,0,0,1,1,1,0.999996,0,0,0,0,0,0,0,0,0,0
841,1473,stock,fertility,0.894737,0,0.894737,0,0,0,0,0,0,0,0,0.98916,0.969821,1,0.985915,0,0,0,0,0,0,0,0,0,0
841,1480,stock,ilpd,0.386316,0.0909091,0.442105,0,0.0909091,0.5,0.45,0,0,0,0,0.31793,0.817054,0.947368,0.756014,0,0,0,0,0,0,0,0,0,0
841,1023,stock,soybean,0.281053,0.722222,0.800292,1,1,0.972222,0.9,0.287129,1,0,0.714286,1,1,1,1,1,1,1,1,1,1,1,1,0,0
841,40497,stock,thyroid-ann,0.748144,0.545455,0.445917,0.571429,0.0571428,0,0.545455,0.333333,0,0.333333,0.333333,0.998839,0.987066,1,0.985915,0,0,0,0,0,0,0,0,0,0
841,4546,stock,Plants,0.978861,0.375,0.966177,1,1,0.9375,0.9,0.999106,1,0.964912,0.999943,1,1,1,1,0,0,0,0,0,0,0,0,0,0
841,1491,stock,one-hundred-plants-margin,0.40625,0.846154,0.740891,0.859375,0.0859375,0,0.846154,0.98,0,0.98,0.98,1,1,1,1,0,0,0,0,0,0,0,0,0,0
841,1492,stock,one-hundred-plants-shape,0.40625,0.846154,0.740891,0.859375,0.0859375,0,0.846154,0.98,0,0.98,0.98,1,1,1,1,0,0,0,0,0,0,0,0,0,0
841,1493,stock,one-hundred-plants-texture,0.405879,0.846154,0.741053,0.859375,0.0859375,0,0.846154,0.98,0,0.98,0.98,1,1,1,1,0,0,0,0,0,0,0,0,0,0
841,23516,stock,debutanizer,0.603175,0.2,0.68254,0.111111,0.1,1,1,1,0,1,1,0.984756,0.970598,1,0.985915,0,0,0,0,0,0,0,0,0,0
841,1482,stock,leaf,0.642105,0.375,0.776316,0.4,0.04,0,0.375,0.933333,0,0.933333,0.933333,0.97561,0.911293,1,0.915493,0,0,0,0,0,0,0,0,0,0
841,4553,stock,TurkiyeStudentEvaluation,0.83677,0.69697,0.46134,0.727273,0.1,1,1,1,0,1,1,0.926829,0.950411,0.947368,0.901408,0,0,0,0,0,0,0,0,0,0
841,1058,stock,humans_numeric,0.921053,0.333333,0.947368,0.4,0.1,1,1,1,0,1,1,0.918699,0.842146,0.947368,0.84507,0,0,0,0,0,0,0,0,0,0
841,955,stock,tae,0.841053,0.4,0.735088,0.666667,0.444444,0.666667,0.8,0,0,0,0,0.593496,0.491063,0.578947,0.605634,0,0,0,0,0,0,0,0,0,0
841,1115,stock,teachingAssistant,0.841053,0.3,0.772932,0.777778,0.68254,0.8,0.86,0.827586,1,0,0.923077,0.211538,0.313939,0.321429,0.0657895,0,0,0,0,0,0,0,0,0,0
841,1563,stock,dbworld-subjects-stemmed,0.932632,0.956522,0.997071,1,1,0.995652,0.9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
841,1564,stock,dbworld-subjects,0.932632,0.958848,0.997228,1,1,0.995885,0.9,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
841,1112,stock,KDDCup09_churn,0.981,0.95671,0.5611,0.953125,0.0764791,0.974359,0.407692,0.998909,1,0.5,0.99987,0.999779,0.999977,1,0.999988,1,1,1,1,1,1,1,1,1,0
841,4535,stock,Census-Income,0.996826,0.761905,0.986668,0.307692,0.656085,0.965517,0.855172,0.854271,1,0,0.960784,0.798259,0.964076,1,0.959195,0,0,0,0,0,0,0,0,0,0
841,4545,stock,OnlineNewsPopularity,0.976037,0.836066,0.853824,0.85,0.085,0,0.836066,0.99995,0,0.99995,0.99995,0.997683,0.999837,1,0.999906,0,0,0,0,0,0,0,0,0,0
841,1200,stock,BNG(stock),0.983912,0,0.983912,0.1,0.1,1,1,1,0,1,1,0.014423,0.0450388,0,0,0,0,0,0,0,0,0,0,1,1
841,969,stock,iris,0.842105,0.5,0.68421,0.555556,0.111111,0,0.5,0,0,0,0,0.914634,0.890512,0.947368,0.915493,0,0,0,0,0,0,0,0,0,0
1200,1235,BNG(stock),Agrawal1,0.940951,0,0.940951,0.4,0.4,1,1,1,1,1,1,0.999484,0.999824,0.157895,0.999716,0,0,0,0,0,0,0,0,0,0
1200,1242,BNG(stock),vehicleNorm,0.400688,0.90099,0.834794,0.9,0.00990097,1,1,1,0,1,1,1,0.962596,1,0.985915,0,0,0,0,0,0,0,0,0,0
1200,5587,BNG(stock),COMET_MC,0.99225,0.4,0.995353,0.4,0,0,0,0,0,0,0,0.999934,0.999989,1,0.999981,0,0,0,0,0,0,0,0,0,0
1200,5648,BNG(stock),COMET_MC,0.99225,0.4,0.995353,0.4,0,0,0,0,0,0,0,0.999934,0.999989,1,0.999981,0,0,0,0,0,0,0,0,0,0
1200,5889,BNG(stock),COMET_MC,0.99225,0.4,0.995353,0.4,0,0,0,0,0,0,0,0.999934,0.999989,1,0.999981,0,0,0,0,0,0,0,0,0,0
1200,1240,BNG(stock),AirlinesCodrnaAdult,0.945162,0.666667,0.835486,0.230769,0.566667,1,1,1,1,1,1,0.993733,0.999293,1,0.999151,1,1,1,1,1,1,1,1,0,0
1200,40536,BNG(stock),SpeedDating,0.858118,0.918699,0.988465,0.830508,0.520325,1,1,1,1,1,1,0.786913,0.626686,1,0.633803,1,1,1,1,1,1,1,1,0,0
1200,4540,BNG(stock),ParkinsonSpeechDatasetwithMultipleTypesofSoundRecordings,0.982404,0.655172,0.993933,0.655172,0,0,0,0,0,0,0,0.0898541,0.748658,1,0.697872,0,0,0,0,0,0,0,0,0,0
1200,1488,BNG(stock),parkinsons,0.996698,0.565217,0.998564,0.545455,0.0434782,1,1,1,0,1,1,0.468968,0.712421,1,0.639594,0,0,0,0,0,0,0,0,0,0
1200,23380,BNG(stock),cjs,0.952649,0.714286,0.986471,0.6875,0.0857143,1,1,1,1,1,1,0.105977,0.935271,1,0.949249,1,1,1,1,1,1,1,1,0,0
1200,4541,BNG(stock),Diabetes130US,0.419757,0.8,0.655317,0.230769,0.74,1,1,1,1,1,1,0.999997,1,1,1,0,0,0,0,0,0,0,0,0,0
1200,1498,BNG(stock),sa-heart,0.992176,0,0.992176,0.2,0.2,1,1,1,0,1,1,0.0655048,0.613532,0.789474,0.485507,0,0,0,0,0,0,0,0,0,0
1200,1556,BNG(stock),acute-inflammations,0.997968,0.3,0.997097,0.9,0.857143,1,1,1,0,1,1,0.0625,1,0.512821,0.450704,0,0,0,0,0,0,0,0,0,0
1200,4329,BNG(stock),thoracic_surgery,0.992041,0.411765,0.995318,0.7,0.823529,1,1,1,1,1,1,0.43109,0.434898,0.842105,0.112676,0,0,0,0,0,0,0,0,0,0
1200,1570,BNG(stock),wilt,0.918051,0.4,0.863419,0.5,0.166667,1,1,1,0,1,1,0.796875,0.909364,0.208333,0.865019,0,0,0,0,0,0,0,0,0,0
1200,1455,BNG(stock),acute-inflammations,0.997968,0.3,0.997097,0.9,0.857143,1,1,1,0,1,1,0.0625,1,0.512821,0.450704,0,0,0,0,0,0,0,0,0,0
1200,1513,BNG(stock),heart-switzerland,0.997917,0.230769,0.998398,0.166667,0.0769231,1,1,1,0,1,1,0.733574,0.0420282,0.947368,0.225352,0,0,0,0,0,0,0,0,0,0
1200,4531,BNG(stock),parkinsons-telemonitoring,0.900506,0.545455,0.954776,0.545455,0,0,0,0,0,0,0,0.723558,0.331559,1,0.236559,0,0,0,0,0,0,0,0,0,0
1200,1565,BNG(stock),heart-h,0.995021,0.285714,0.996444,0.230769,0.0714286,1,1,1,0,1,1,0.014423,0.78684,1,0.692641,0,0,0,0,0,0,0,0,0,0
1200,1512,BNG(stock),heart-long-beach,0.996613,0.285714,0.997581,0.230769,0.0714286,1,1,1,0,1,1,0.715237,0.0788217,0.947368,0.169014,0,0,0,0,0,0,0,0,0,0
1200,1506,BNG(stock),thoracic-surgery,0.992041,0.411765,0.995318,0.7,0.823529,1,1,1,1,1,1,0.43109,0.434898,0.842105,0.112676,0,0,0,0,0,0,0,0,0,0
1200,40475,BNG(stock),thyroid-allhyper,0.952582,0.62963,0.982438,0.4,0.777778,1,1,1,1,1,1,0.108571,0.672955,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
1200,40476,BNG(stock),thyroid-allhypo,0.952582,0.62963,0.982438,0.4,0.777778,1,1,1,1,1,1,0.108571,0.672955,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
1200,40477,BNG(stock),thyroid-allrep,0.952582,0.62963,0.982438,0.4,0.777778,1,1,1,1,1,1,0.108571,0.672955,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
1200,40478,BNG(stock),thyroid-dis,0.952582,0.62963,0.982438,0.4,0.777778,1,1,1,1,1,1,0.108571,0.672955,0.947368,0.36036,0,0,0,0,0,0,0,0,0,0
1200,1484,BNG(stock),lsvt,0.997866,0.967846,0.999931,0.967742,0.00321541,1,1,1,0,1,1,1,1,1,0.999996,0,0,0,0,0,0,0,0,0,0
1200,1473,BNG(stock),fertility,0.998307,0,0.998306,0.1,0.1,1,1,1,0,1,1,0.989316,0.968398,1,0.985915,0,0,0,0,0,0,0,0,0,0
1200,1480,BNG(stock),ilpd,0.990127,0.0909091,0.991024,0.1,0.181818,1,1,1,0,1,1,0.307948,0.825294,0.947368,0.756014,0,0,0,0,0,0,0,0,0,0
1200,40497,BNG(stock),thyroid-ann,0.936121,0.545455,0.970964,0.52381,0.0454546,1,1,1,0,1,1,0.998855,0.986456,1,0.985915,0,0,0,0,0,0,0,0,0,0
1200,4546,BNG(stock),Plants,0.238937,0.375,0.524336,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
